DATE,HOUR,TAVG,PREC,RHAVG,RAD,W_INT_AVG
1999-03-22,9,5.4,0,78.8,419.7,2.5
1999-03-22,10,7.8,0,73.4,575.0,2.4
1999-03-22,11,9.4,0,63.7,660.4,3.1
1999-03-22,12,10.8,0,51.9,706.0,3.0
1999-03-22,13,11.7,0,38.4,695.4,3.5
1999-03-22,14,12.6,0,32.2,638.6,3.5
1999-03-22,15,13,0,34,530.8,3.6
1999-03-22,16,13,0,37.6,265.7,2.7
1999-03-22,17,12.4,0,40.2,124.5,1.9
1999-03-22,18,10.7,0,47.9,25.4,1.0
1999-03-22,19,7.5,0,61,0.4,0.3
1999-03-22,20,5.6,0,67,0.1,0.3
1999-03-22,21,3.7,0,76.1,0.0,0.2
1999-03-22,22,3.1,0,79.8,0.0,0.3
1999-03-22,23,2.6,0,79.7,0.0,0.3
1999-03-23,0,1.5,0,86.1,0.0,0.4
1999-03-23,1,0.9,0,86.2,0.0,0.3
1999-03-23,2,1.1,0,84.5,0.0,0.6
1999-03-23,3,1,0,83.7,0.0,0.7
1999-03-23,4,1.1,0,86.2,0.0,1.0
1999-03-23,5,1.2,0,86.8,0.0,0.3
1999-03-23,6,0.4,0,90.1,2.6,0.3
1999-03-23,7,0.7,0,88.8,52.8,0.3
1999-03-23,8,3.7,0,80.8,205.7,0.8
1999-03-23,9,8.7,0,61.2,430.8,1.0
1999-03-23,10,11.3,0,47.7,567.0,1.0
1999-03-23,11,11.4,0,47.2,444.4,2.1
1999-03-23,12,12,0,47.5,692.2,4.1
1999-03-23,13,11.8,0,47.4,330.5,2.7
1999-03-23,14,13.1,0,39.3,641.3,1.7
1999-03-23,15,13.7,0,36.9,515.9,1.7
1999-03-23,16,14.1,0,35.3,316.5,1.2
1999-03-23,17,13.4,0,40.4,149.3,1.0
1999-03-23,18,12.4,0,43.6,65.8,1.5
1999-03-23,19,7.3,0,63,0.6,1.3
1999-03-23,20,6.2,0,68.4,0.1,0.6
1999-03-23,21,4,0,78.4,0.1,0.4
1999-03-23,22,2.3,0,84.6,0.0,0.7
1999-03-23,23,1.9,0,85.1,0.0,0.4
1999-03-24,0,1.4,0,88.3,0.0,0.5
1999-03-24,1,1.1,0,89.2,0.0,0.2
1999-03-24,2,1.5,0,86.4,0.0,0.5
1999-03-24,3,1.8,0,83.6,0.0,0.2
1999-03-24,4,1.7,0,81.5,0.0,0.5
1999-03-24,5,1.9,0,80.1,0.0,0.4
1999-03-24,6,1.9,0,78.8,2.8,0.6
1999-03-24,7,3.5,0,71.6,93.2,0.7
1999-03-24,8,7.2,0,59.4,291.4,1.7
1999-03-24,9,9,0,53.1,274.7,2.6
1999-03-24,10,10.3,0,48.8,307.7,2.3
1999-03-24,11,11.8,0,43.5,253.1,1.7
1999-03-24,12,13.3,0,38.6,358.1,1.7
1999-03-24,13,14,0,34.9,245.3,1.8
1999-03-24,14,14.3,0,32.2,162.2,1.6
1999-03-24,15,14.7,0,30.6,235.3,1.7
1999-03-24,16,15.5,0,29.4,270.2,2.1
1999-03-24,17,15.3,0,30.7,123.4,1.4
1999-03-24,18,12.3,0,48.9,29.6,2.9
1999-03-24,19,10.8,0,57.3,0.4,1.0
1999-03-24,20,11.5,0,52.3,0.1,2.8
1999-03-24,21,10.6,0,57.9,0.0,0.7
1999-03-24,22,9.4,0,65,0.0,0.5
1999-03-24,23,9.3,0,64.4,0.0,0.9
1999-03-25,0,8.8,0,64.2,0.0,1.8
1999-03-25,1,6.6,0,73.9,0.1,0.6
1999-03-25,2,5.4,0,77.4,0.0,0.5
1999-03-25,3,4.7,0,81.9,0.0,0.2
1999-03-25,4,4.6,0,83.2,0.0,0.3
1999-03-25,5,4.3,0,85,0.0,0.4
1999-03-25,6,4.5,0,84.1,2.5,0.3
1999-03-25,7,4.8,0,84.9,18.4,0.2
1999-03-25,8,5.7,0,88.5,73.4,0.3
1999-03-25,9,7.7,0,84.1,199.0,0.4
1999-03-25,10,10.2,0,66.9,462.5,1.2
1999-03-25,11,12.6,0,53.7,568.4,1.5
1999-03-25,12,14.3,0,45.2,540.4,1.7
1999-03-25,13,14.3,0,48,415.3,3.0
1999-03-25,14,12.9,0,56.1,317.6,4.7
1999-03-25,15,11.2,0,57,210.5,4.2
1999-03-25,16,10.2,0,56.9,70.2,4.1
1999-03-25,17,8.3,0,72.5,35.9,3.6
1999-03-25,18,6.9,2,82.7,5.0,2.9
1999-03-25,19,5.9,0,87.8,0.2,2.1
1999-03-25,20,5.4,1,89.1,0.0,3.3
1999-03-25,21,4.5,2,88.5,0.0,4.6
1999-03-25,22,3.6,2,89,0.0,3.8
1999-03-25,23,2.7,1,90.8,0.0,2.8
1999-03-26,0,2.7,1,93.3,0.0,1.3
1999-03-26,1,2.6,0,93.9,0.0,1.2
1999-03-26,2,3.3,0,82.1,0.0,4.2
1999-03-26,3,3.3,0,74.3,0.0,4.9
1999-03-26,4,2.8,0,73.2,0.0,3.4
1999-03-26,5,2.6,0,76,0.0,6.0
1999-03-26,6,1.8,0,75,1.3,6.7
1999-03-26,7,1,0,71.9,28.6,7.7
1999-03-26,8,0.2,0,72.9,105.9,5.7
1999-03-26,9,0.9,0,69.6,259.4,7.6
1999-03-26,10,2,0,63.7,511.4,9.4
1999-03-26,11,3.4,0,55,733.0,8.8
1999-03-26,12,3.6,0,49.8,483.1,8.0
1999-03-26,13,4.4,0,47.7,625.8,8.5
1999-03-26,14,3.8,0,49.8,335.5,8.6
1999-03-26,15,3,0,53.3,151.4,7.8
1999-03-26,16,0.4,0,81.8,70.6,5.0
1999-03-26,17,0.1,0,89.6,75.8,3.2
1999-03-26,18,0.2,0,88.3,17.9,1.3
1999-03-26,19,-0.3,0,89.9,0.6,1.0
1999-03-26,20,-0.9,0,91.7,0.0,0.6
1999-03-26,21,1.1,0,68.7,0.0,4.6
1999-03-26,22,0.8,0,69.1,0.0,3.4
1999-03-26,23,0.5,0,69.4,0.0,4.0
1999-03-27,0,0,0,68.5,0.0,5.2
1999-03-27,1,-0.1,0,72.2,0.0,6.2
1999-03-27,2,-0.4,0,79.5,0.0,7.7
1999-03-27,3,-0.6,0,81.1,0.0,7.0
1999-03-27,4,-1,0,74.8,0.0,7.7
1999-03-27,5,-1.4,0,74.7,0.0,6.8
1999-03-27,6,-1.7,0,74.1,2.9,6.2
1999-03-27,7,-1.6,0,74.3,20.9,5.4
1999-03-27,8,-1.3,0,77,84.0,6.2
1999-03-27,9,-0.8,0,75.8,77.1,5.6
1999-03-27,10,-0.8,0,76.3,174.7,7.2
1999-03-27,11,0,0,68.8,301.1,8.0
1999-03-27,12,0.8,0,59.5,260.3,8.3
1999-03-27,13,1.6,0,50.8,308.8,7.7
1999-03-27,14,1.2,0,56.6,366.7,7.8
1999-03-27,15,2.5,0,48.6,514.1,6.9
1999-03-27,16,0.4,0,61.5,186.5,6.4
1999-03-27,17,1.1,0,62,143.8,5.1
1999-03-27,18,0.4,0,67.3,56.6,2.7
1999-03-27,19,-0.7,0,71.8,0.8,1.2
1999-03-27,20,-1.6,0,78.1,0.0,0.9
1999-03-27,21,-2.2,0,76.1,0.0,0.4
1999-03-27,22,-3.4,0,79.3,0.0,0.3
1999-03-27,23,-4.4,0,82.7,0.1,0.3
1999-03-28,0,-5,0,81.2,0.1,0.4
1999-03-28,1,-5.3,0,85.7,0.0,0.3
1999-03-28,2,-5.3,0,84.4,0.0,0.4
1999-03-28,3,-5.5,0,83.2,0.0,0.3
1999-03-28,4,-5.5,0,85,0.0,0.3
1999-03-28,5,-5,0,80.5,0.0,0.6
1999-03-28,6,-4.7,0,83.4,2.7,0.3
1999-03-28,7,-3.3,0,77.2,57.1,1.4
1999-03-28,8,-1.6,0,71.6,118.2,0.5
1999-03-28,9,-1.5,0,76.4,110.9,1.9
1999-03-28,10,-1.1,0,83.2,284.8,1.3
1999-03-28,11,0.3,0,78.9,308.3,2.3
1999-03-28,12,0.8,1,77.8,293.1,2.7
1999-03-28,13,1.2,0,72.2,211.8,3.1
1999-03-28,14,3.2,0,55.3,395.1,3.6
1999-03-28,15,4.2,0,44.5,327.8,5.2
1999-03-28,16,4.7,0,34.4,199.4,4.1
1999-03-28,17,4.4,0,33.5,72.0,2.5
1999-03-28,18,2.9,0,55.4,17.9,2.2
1999-03-28,19,1.2,0,76.4,0.4,1.1
1999-03-28,20,1.2,0,72,0.0,1.0
1999-03-28,21,1.1,0,69.1,0.0,1.9
1999-03-28,22,1,0,70.7,0.0,1.4
1999-03-28,23,1,0,72.4,0.0,0.8
1999-03-29,0,0,0,91.9,0.0,0.6
1999-03-29,1,-0.3,0,96,0.0,0.7
1999-03-29,2,-0.4,0,97,0.0,0.8
1999-03-29,3,-0.2,0,97.4,0.0,1.1
1999-03-29,4,0,0,96.8,0.0,0.5
1999-03-29,5,-0.1,0,95.8,0.0,0.3
1999-03-29,6,-0.2,0,96.2,0.3,0.2
1999-03-29,7,0.3,0,94.4,6.1,0.9
1999-03-29,8,0.3,0,94.2,18.4,2.1
1999-03-29,9,0.4,0,92.9,39.6,3.6
1999-03-29,10,0.2,0,93.8,56.5,2.3
1999-03-29,11,0.3,0,94.1,61.4,2.3
1999-03-29,12,0.5,0,92.7,49.7,2.0
1999-03-29,13,1.5,0,89.6,57.1,0.7
1999-03-29,14,0.7,0,90.9,77.5,1.5
1999-03-29,15,0.7,2,90.6,67.6,1.5
1999-03-29,16,0.6,1,91.4,70.1,2.0
1999-03-29,17,0.5,2,92.3,79.2,2.3
1999-03-29,18,0.2,0,94.2,22.7,0.9
1999-03-29,19,0,0,95.1,0.7,1.5
1999-03-29,20,-0.3,0,95.1,0.0,1.4
1999-03-29,21,-0.2,0,94.5,0.0,1.3
1999-03-29,22,-0.2,0,95.1,0.0,0.5
1999-03-29,23,-0.3,0,96.3,0.0,1.2
1999-03-30,0,-0.4,0,96.3,0.0,1.6
1999-03-30,1,-0.4,0,95.6,0.0,0.8
1999-03-30,2,-0.5,0,95.5,0.0,1.0
1999-03-30,3,-0.4,0,96,0.0,1.3
1999-03-30,4,-0.5,0,97.4,0.0,0.9
1999-03-30,5,-0.6,0,97.7,0.0,0.2
1999-03-30,6,-0.6,0,97.8,1.1,0.2
1999-03-30,7,-0.7,0,95.9,11.3,0.4
1999-03-30,8,-0.6,0,95.6,22.0,1.2
1999-03-30,9,-0.7,0,94.6,40.8,1.4
1999-03-30,10,-0.1,1,89.7,88.8,2.4
1999-03-30,11,0.8,0,83.4,137.6,1.8
1999-03-30,12,1.1,0,82.4,329.8,1.8
1999-03-30,13,2.2,4,74.3,429.1,1.9
1999-03-30,14,1.9,1,73.6,373.3,3.2
1999-03-30,15,2.5,2,68.5,321.8,1.5
1999-03-30,16,3,1,63,252.1,2.5
1999-03-30,17,1.5,0,81.5,135.1,2.0
1999-03-30,18,1,0,87.3,59.4,1.3
1999-03-30,19,-0.3,0,93.2,1.6,0.4
1999-03-30,20,-1.5,0,95.8,0.0,0.4
1999-03-30,21,-1.6,0,97.5,0.0,1.2
1999-03-30,22,-2.7,0,97.3,0.0,1.4
1999-03-30,23,-3.3,0,96.7,0.1,0.9
1999-03-31,0,-4.7,0,95.7,0.1,1.1
1999-03-31,1,-4.6,0,96,0.1,0.6
1999-03-31,2,-4.7,0,94.1,0.0,1.3
1999-03-31,3,-4.8,0,93,0.0,1.4
1999-03-31,4,-3.9,0,87.3,0.0,1.5
1999-03-31,5,-3.7,0,82.5,0.0,1.7
1999-03-31,6,-2.9,0,78.2,9.9,1.5
1999-03-31,7,-1.4,0,70.5,100.9,0.4
1999-03-31,8,-2.3,0,78.5,191.2,1.6
1999-03-31,9,-0.7,0,69.8,292.0,0.7
1999-03-31,10,0.9,0,62.4,434.4,1.2
1999-03-31,11,2.9,0,51.9,468.2,1.5
1999-03-31,12,3.8,0,42.8,459.6,2.3
1999-03-31,13,4.7,0,40.8,478.6,1.7
1999-03-31,14,4.7,0,48,335.9,2.4
1999-03-31,15,5.3,0,50.6,412.1,2.2
1999-03-31,16,5.7,0,46.4,461.4,3.2
1999-03-31,17,5.6,0,47,237.6,3.5
1999-03-31,18,4.8,0,52.1,82.1,3.3
1999-03-31,19,3.1,0,60.6,2.6,2.7
1999-03-31,20,2.6,0,60.8,0.0,2.9
1999-03-31,21,2.5,0,59.3,0.0,3.3
1999-03-31,22,2.6,0,57.1,0.0,4.3
1999-03-31,23,2,0,58.6,0.0,3.0
1999-04-01,0,0.9,0,63.2,0.0,1.2
1999-04-01,1,0.4,0,65.1,0.0,1.7
1999-04-01,2,0.3,0,63.9,0.0,1.5
1999-04-01,3,-0.9,0,63.8,0.0,1.5
1999-04-01,4,-0.7,0,64.3,0.0,2.1
1999-04-01,5,-1.6,0,66.5,0.1,0.3
1999-04-01,6,-2,0,67.9,8.1,0.4
1999-04-01,7,0.5,0,54.7,154.7,0.4
1999-04-01,8,2.7,0,43,333.9,2.0
1999-04-01,9,3.6,0,37.2,502.1,3.2
1999-04-01,10,5.1,0,30,641.3,2.5
1999-04-01,11,6.4,0,30.3,734.0,1.7
1999-04-01,12,7.1,0,30.5,810.0,2.3
1999-04-01,13,6.9,0,29.8,693.8,4.0
1999-04-01,14,7.5,0,27.9,679.5,4.6
1999-04-01,15,8.1,0,22.6,571.3,4.5
1999-04-01,16,8.5,0,19.4,448.5,4.3
1999-04-01,17,8.3,0,19.1,271.3,4.4
1999-04-01,18,7.4,0,22.3,93.3,3.2
1999-04-01,19,3.6,0,35.9,2.5,1.2
1999-04-01,20,0.9,0,47.6,0.0,1.5
1999-04-01,21,0.7,0,42,0.0,0.9
1999-04-01,22,0.7,0,35,0.0,0.3
1999-04-01,23,0.3,0,33.8,0.1,0.2
1999-04-02,0,0.8,0,29.8,0.0,0.6
1999-04-02,1,-0.3,0,32.4,0.0,0.4
1999-04-02,2,-1.2,0,35.1,0.1,0.5
1999-04-02,3,-0.6,0,31.5,0.1,0.2
1999-04-02,4,-1.6,0,36.6,0.1,0.6
1999-04-02,5,-3.1,0,43.5,0.0,0.4
1999-04-02,6,-4.3,0,54.9,11.5,0.3
1999-04-02,7,-1.4,0,44.2,161.3,0.2
1999-04-02,8,3.1,0,30,344.9,0.9
1999-04-02,9,4.7,0,25.3,521.5,1.0
1999-04-02,10,6.2,0,25,650.7,1.4
1999-04-02,11,6.5,0,29.3,747.0,1.8
1999-04-02,12,7.5,0,29.1,785.0,2.1
1999-04-02,13,8.4,0,27.7,757.0,3.0
1999-04-02,14,8.6,0,21.1,701.0,4.1
1999-04-02,15,8.9,0,20.8,564.0,4.4
1999-04-02,16,9.2,0,16.6,461.6,4.9
1999-04-02,17,9,0,18.9,258.3,4.1
1999-04-02,18,7.9,0,22.3,84.5,3.3
1999-04-02,19,4.4,0,35.6,1.8,1.1
1999-04-02,20,0.5,0,52.7,0.0,0.5
1999-04-02,21,-1.3,0,55.9,0.0,0.4
1999-04-02,22,-2.4,0,58.1,0.1,0.2
1999-04-02,23,-2.7,0,64.1,0.0,0.9
1999-04-03,0,2.6,0,49.2,0.0,5.2
1999-04-03,1,1.8,0,72,0.0,6.3
1999-04-03,2,0.7,0,85.8,0.0,4.4
1999-04-03,3,0.1,0,92.3,0.0,3.6
1999-04-03,4,-0.5,0,95.4,0.0,4.2
1999-04-03,5,-0.7,0,96.8,0.0,4.1
1999-04-03,6,-0.9,0,97.3,6.2,3.0
1999-04-03,7,-1.6,0,96.3,71.1,5.0
1999-04-03,8,-2.3,0,93.2,165.7,5.2
1999-04-03,9,-2.3,0,84.9,300.4,5.4
1999-04-03,10,-1.4,0,74.9,418.2,4.4
1999-04-03,11,-0.1,0,65.6,635.1,4.7
1999-04-03,12,0.8,1,62.1,492.0,4.1
1999-04-03,13,2,0,57.4,663.8,4.8
1999-04-03,14,3.1,0,52.8,634.0,4.4
1999-04-03,15,2.9,0,53.1,221.7,3.1
1999-04-03,16,2.7,0,56.9,95.6,2.1
1999-04-03,17,3.1,0,55.3,92.4,1.4
1999-04-03,18,3.1,0,53.8,79.8,2.1
1999-04-03,19,1.8,0,61.8,3.0,0.5
1999-04-03,20,0.7,0,70.6,0.0,0.3
1999-04-03,21,0.1,0,76.9,0.0,0.2
1999-04-03,22,-0.1,0,82.3,0.0,0.3
1999-04-03,23,-0.2,0,85.4,0.0,0.4
1999-04-04,0,-0.1,0,86.3,0.0,0.8
1999-04-04,1,-0.5,0,91.9,0.0,0.2
1999-04-04,2,-0.6,0,95.4,0.0,0.2
1999-04-04,3,-0.6,0,96.7,0.0,0.3
1999-04-04,4,-0.6,0,97.3,0.0,0.2
1999-04-04,5,-0.6,0,97.3,0.0,0.3
1999-04-04,6,-0.7,0,96.8,0.9,0.7
1999-04-04,7,-1.1,0,94.2,8.8,1.6
1999-04-04,8,-1.1,0,93.4,33.4,3.0
1999-04-04,9,-1.1,0,93.2,51.8,3.9
1999-04-04,10,-0.8,0,93.7,76.2,4.0
1999-04-04,11,-0.6,0,94.8,157.9,3.8
1999-04-04,12,-0.2,0,94.5,207.2,2.7
1999-04-04,13,0.9,0,88.4,206.6,1.4
1999-04-04,14,1.2,0,76.7,162.6,4.2
1999-04-04,15,1.4,3,75.8,250.0,3.5
1999-04-04,16,2.1,0,68.7,172.1,2.1
1999-04-04,17,1.3,0,86.8,84.2,1.6
1999-04-04,18,1.2,0,86.6,41.0,0.9
1999-04-04,19,1,0,75.1,1.2,1.2
1999-04-04,20,-0.1,0,88.3,0.0,0.6
1999-04-04,21,-0.3,0,95.7,0.0,0.5
1999-04-04,22,-0.5,0,97.2,0.0,0.6
1999-04-04,23,-0.9,0,97.5,0.0,0.4
1999-04-05,0,-1,0,97.7,0.0,0.2
1999-04-05,1,-0.9,0,96.5,0.0,0.4
1999-04-05,2,-1,0,96.4,0.0,0.2
1999-04-05,3,-1.3,0,96.6,0.0,0.5
1999-04-05,4,-1.9,0,97,0.0,0.9
1999-04-05,5,-2.8,0,96.5,0.1,1.0
1999-04-05,6,-2.4,0,95.4,12.4,0.3
1999-04-05,7,-1.3,0,89.7,66.9,0.8
1999-04-05,8,0.2,1,80.2,130.0,1.4
1999-04-05,9,1.5,0,68.7,287.4,1.9
1999-04-05,10,2.8,0,57.8,401.4,2.0
1999-04-05,11,3.4,0,56.2,376.9,2.4
1999-04-05,12,3.8,0,55.9,243.5,1.8
1999-04-05,13,4.4,0,51.9,249.3,1.8
1999-04-05,14,5.2,0,48.9,468.3,1.9
1999-04-05,15,5.6,0,48,547.3,2.0
1999-04-05,16,5.8,0,45.4,318.4,1.9
1999-04-05,17,5.1,0,46.8,74.8,1.3
1999-04-05,18,4.6,0,51.3,46.1,1.7
1999-04-05,19,2.9,0,58.9,3.0,0.5
1999-04-05,20,0.9,0,70.9,0.0,0.3
1999-04-05,21,-0.7,0,78.1,0.0,0.5
1999-04-05,22,-0.7,0,77.7,0.0,0.5
1999-04-05,23,-1,0,79.3,0.0,0.7
1999-04-06,0,-1.6,0,82.8,0.0,0.3
1999-04-06,1,-2.5,0,86,0.0,0.4
1999-04-06,2,-3.2,0,87.6,0.0,0.3
1999-04-06,3,-3.2,0,89,0.0,0.4
1999-04-06,4,-3.2,0,91,0.0,0.2
1999-04-06,5,-3.7,0,92.4,0.2,0.3
1999-04-06,6,-3.8,0,93.5,11.1,0.2
1999-04-06,7,-2.1,0,90.2,96.6,0.2
1999-04-06,8,0.6,0,81,191.9,0.4
1999-04-06,9,3.6,0,68.1,411.5,3.0
1999-04-06,10,5.5,0,57,640.8,4.3
1999-04-06,11,6.8,0,50.3,789.0,4.2
1999-04-06,12,5.9,0,52,297.2,3.9
1999-04-06,13,6.2,0,49.2,324.6,3.6
1999-04-06,14,6.9,0,44.5,409.2,3.1
1999-04-06,15,6.7,0,42.4,200.3,2.6
1999-04-06,16,7.2,0,42,231.3,2.0
1999-04-06,17,7.4,0,40.3,182.1,2.1
1999-04-06,18,6.4,0,44.8,64.7,0.9
1999-04-06,19,3.4,0,59.3,4.3,0.2
1999-04-06,20,0.5,0,72.9,0.0,0.4
1999-04-06,21,-0.8,0,77.9,0.0,0.5
1999-04-06,22,-1.8,0,83.6,0.0,0.2
1999-04-06,23,-2,0,84.2,0.1,0.3
1999-04-07,0,-2.3,0,86.2,0.1,0.4
1999-04-07,1,-2.7,0,89.1,0.0,0.2
1999-04-07,2,-3.1,0,90.2,0.1,0.2
1999-04-07,3,-3.2,0,91.5,0.1,0.2
1999-04-07,4,-2.9,0,91,0.0,0.2
1999-04-07,5,-3.6,0,92.8,0.1,0.2
1999-04-07,6,-2.8,0,87.8,19.5,0.3
1999-04-07,7,0.6,0,74.6,165.6,0.3
1999-04-07,8,3.6,0,63,351.8,1.6
1999-04-07,9,5.3,0,56,512.4,2.5
1999-04-07,10,7.2,0,49.4,647.0,2.5
1999-04-07,11,8.9,0,39.5,739.0,2.6
1999-04-07,12,10.5,0,34.3,783.0,2.7
1999-04-07,13,11.8,0,28.9,776.0,2.2
1999-04-07,14,12.3,0,27.3,714.0,2.1
1999-04-07,15,13.4,0,25.1,603.7,1.2
1999-04-07,16,13.6,0,23.8,451.5,1.2
1999-04-07,17,13.3,0,24.1,278.5,1.6
1999-04-07,18,12.5,0,26.2,105.3,1.4
1999-04-07,19,7.6,0,41.9,5.2,0.9
1999-04-07,20,4.3,0,54,0.1,0.6
1999-04-07,21,2.7,0,60.2,0.0,0.3
1999-04-07,22,2.5,0,68.2,0.0,2.2
1999-04-07,23,5.8,0,70,0.0,7.3
1999-04-08,0,5,0,74.7,0.0,7.3
1999-04-08,1,4.3,0,75.5,0.0,4.9
1999-04-08,2,3.4,0,83.1,0.0,3.1
1999-04-08,3,2.7,0,87.4,0.0,0.6
1999-04-08,4,2.5,0,87.6,0.0,0.9
1999-04-08,5,2.1,1,91.5,0.0,0.5
1999-04-08,6,1.7,1,93.8,13.1,0.4
1999-04-08,7,2.3,0,91.7,43.2,0.5
1999-04-08,8,2.5,0,88,102.7,1.4
1999-04-08,9,3,1,85.8,139.5,0.7
1999-04-08,10,3.2,0,84.6,196.7,1.2
1999-04-08,11,3.4,0,85,170.6,1.2
1999-04-08,12,3.1,1,87.7,180.3,1.3
1999-04-08,13,3.6,0,86.4,308.9,1.2
1999-04-08,14,4.9,0,80,416.3,1.4
1999-04-08,15,5.9,0,73,447.6,1.5
1999-04-08,16,6.1,0,68.4,262.0,2.1
1999-04-08,17,5.7,0,69.5,86.9,1.4
1999-04-08,18,0.6,1,91.9,7.8,5.0
1999-04-08,19,-0.2,0,96,0.7,4.5
1999-04-08,20,-0.2,0,96.8,0.0,5.4
1999-04-08,21,-0.4,0,97.5,0.0,4.4
1999-04-08,22,-0.6,0,97.9,0.0,3.4
1999-04-08,23,-0.7,0,98.1,0.0,2.5
1999-04-09,0,-0.8,0,98.1,0.0,1.8
1999-04-09,1,-1.2,0,98,0.0,2.7
1999-04-09,2,-1.6,0,97.7,0.0,3.4
1999-04-09,3,-2,0,97.3,0.0,3.2
1999-04-09,4,-2.4,0,96.9,0.0,3.4
1999-04-09,5,-2.9,0,96.1,0.0,3.5
1999-04-09,6,-3.2,0,95.3,18.0,4.2
1999-04-09,7,-3.2,0,93.9,100.3,3.8
1999-04-09,8,-2.9,0,89.6,218.1,4.3
1999-04-09,9,-2.4,0,82.5,281.3,5.4
1999-04-09,10,-1.3,0,76,433.9,5.2
1999-04-09,11,-0.3,0,69.8,539.6,5.6
1999-04-09,12,0.6,0,66.1,438.4,5.1
1999-04-09,13,1.5,1,61.9,430.7,4.3
1999-04-09,14,2.3,0,55.1,354.9,5.5
1999-04-09,15,3.3,0,54.7,455.8,5.9
1999-04-09,16,3.6,0,50.5,336.5,5.6
1999-04-09,17,3.6,0,47.2,237.5,5.5
1999-04-09,18,2.8,0,47.9,59.3,3.3
1999-04-09,19,1.7,0,58.2,2.5,3.4
1999-04-09,20,0.3,0,69.9,0.0,0.4
1999-04-09,21,-1.2,0,76.1,0.0,0.9
1999-04-09,22,-2.2,0,82.7,0.0,0.4
1999-04-09,23,-3.2,0,87.9,0.0,0.3
1999-04-10,0,-3.8,0,90.5,0.1,0.2
1999-04-10,1,-4.6,0,91.5,0.1,0.2
1999-04-10,2,-4.7,0,88.8,0.0,0.3
1999-04-10,3,-5.2,0,92.3,0.0,0.2
1999-04-10,4,-5.2,0,92.6,0.0,0.7
1999-04-10,5,-5.1,0,91.9,0.1,0.4
1999-04-10,6,-5,0,91.2,24.7,0.4
1999-04-10,7,-2,0,80,186.0,1.5
1999-04-10,8,-0.2,0,70.6,382.9,2.9
1999-04-10,9,1.4,0,60.4,539.7,3.8
1999-04-10,10,2.4,0,55,593.8,4.2
1999-04-10,11,3.8,0,48.7,681.8,4.4
1999-04-10,12,5.1,0,35.3,786.0,4.4
1999-04-10,13,5.9,0,30.9,708.0,3.9
1999-04-10,14,6.6,0,31,676.8,3.9
1999-04-10,15,7,0,28.2,531.4,3.6
1999-04-10,16,7.2,0,27.3,433.4,2.9
1999-04-10,17,7.3,0,27.1,249.6,2.3
1999-04-10,18,6.7,0,30.8,96.8,1.4
1999-04-10,19,3.7,0,41.7,7.4,1.3
1999-04-10,20,1,0,52.4,0.0,1.0
1999-04-10,21,-0.1,0,58,0.0,0.5
1999-04-10,22,-1,0,61.4,0.0,0.3
1999-04-10,23,-1.5,0,68.1,0.0,0.4
1999-04-11,0,-2.1,0,72.1,0.1,0.3
1999-04-11,1,-2.6,0,75.3,0.1,0.2
1999-04-11,2,-3.2,0,75.6,0.0,0.2
1999-04-11,3,-3.2,0,75.4,0.0,0.3
1999-04-11,4,-3.2,0,77.8,0.0,0.2
1999-04-11,5,-3.9,0,80.8,0.2,0.2
1999-04-11,6,-3.4,0,75.5,40.7,0.3
1999-04-11,7,0.9,0,64.3,205.6,0.2
1999-04-11,8,4.9,0,46.6,376.6,1.2
1999-04-11,9,6,0,41.5,541.1,2.0
1999-04-11,10,7.6,0,39.5,673.6,2.1
1999-04-11,11,9.6,0,33.3,765.0,2.0
1999-04-11,12,11.1,0,26.5,806.0,1.7
1999-04-11,13,12.1,0,23.8,792.0,2.1
1999-04-11,14,12.8,0,24.4,727.0,2.2
1999-04-11,15,13.2,0,22.8,620.2,1.9
1999-04-11,16,13.3,0,22.7,469.1,1.6
1999-04-11,17,13.4,0,22.5,299.1,1.2
1999-04-11,18,13.3,0,23.1,121.0,0.3
1999-04-11,19,8.4,0,37.2,8.9,0.4
1999-04-11,20,4,0,52.3,0.1,0.4
1999-04-11,21,2.4,0,60.1,0.0,0.5
1999-04-11,22,1.4,0,66.5,0.0,0.3
1999-04-11,23,0,0,73.2,0.0,0.3
1999-04-12,0,-0.4,0,73.6,0.0,0.2
1999-04-12,1,-1.1,0,77.9,0.0,0.3
1999-04-12,2,-1.4,0,80.1,0.0,0.2
1999-04-12,3,-1.7,0,81.4,0.0,0.3
1999-04-12,4,-2.1,0,83.8,0.0,0.3
1999-04-12,5,-2.6,0,88,0.6,0.2
1999-04-12,6,-1.3,0,81.6,58.2,0.2
1999-04-12,7,3.5,0,66.4,210.2,0.5
1999-04-12,8,7.1,0,49,336.0,1.4
1999-04-12,9,9.3,0,41.4,546.7,1.1
1999-04-12,10,11.1,0,36.1,495.0,1.6
1999-04-12,11,12,0,36.3,348.0,1.4
1999-04-12,12,12.7,0,34.9,245.0,4.1
1999-04-12,13,12.4,0,36.8,224.9,5.6
1999-04-12,14,11.7,0,44.4,198.0,5.4
1999-04-12,15,11.3,0,46.4,159.1,4.8
1999-04-12,16,10.7,0,52.7,118.5,3.6
1999-04-12,17,10.5,0,55.6,68.0,3.8
1999-04-12,18,10,0,59.4,14.9,3.8
1999-04-12,19,10,0,53.6,4.3,3.8
1999-04-12,20,9.4,0,56.2,0.0,2.6
1999-04-12,21,8.1,0,62.1,0.0,3.0
1999-04-12,22,7.2,0,64.9,0.0,4.0
